id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
835c25b3-88b0-4efa-82ac-1c29b5e47bf0-30,816befd5-e3a6-4ca3-896c-878a2e2cf748,1337007122,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
835c25b3-88b0-4efa-82ac-1c29b5e47bf0-32,816befd5-e3a6-4ca3-896c-878a2e2cf748,1337007238,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
835c25b3-88b0-4efa-82ac-1c29b5e47bf0-35,816befd5-e3a6-4ca3-896c-878a2e2cf748,1337007363,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
835c25b3-88b0-4efa-82ac-1c29b5e47bf0-37,816befd5-e3a6-4ca3-896c-878a2e2cf748,1337007433,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
835c25b3-88b0-4efa-82ac-1c29b5e47bf0-40,816befd5-e3a6-4ca3-896c-878a2e2cf748,1337007589,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
300e69f2-8254-46a0-8805-b21c5147c0c3-12,4c4e303a-d752-4cb9-9403-cc3c476968a3,1337008279,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
f8c9e7c6-12fd-4a4c-8d69-aebeb50d498e-12,f416bdb2-3848-480a-ab11-77e91a3568b3,1337008522,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
74858ef8-c44f-4b78-bb0d-92fc17021cd6-3,f416bdb2-3848-480a-ab11-77e91a3568b3,1337013654,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-3,f416bdb2-3848-480a-ab11-77e91a3568b3,1337013719,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp,4,1,1,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp
a0283520-52d1-43a8-bb82-c7b21a614db0-3,f416bdb2-3848-480a-ab11-77e91a3568b3,1337013719,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-4,f416bdb2-3848-480a-ab11-77e91a3568b3,1337013789,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp,4,1,1,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp
a0283520-52d1-43a8-bb82-c7b21a614db0-4,f416bdb2-3848-480a-ab11-77e91a3568b3,1337013789,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-6,f416bdb2-3848-480a-ab11-77e91a3568b3,1337013854,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp,4,1,1,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp
a0283520-52d1-43a8-bb82-c7b21a614db0-6,f416bdb2-3848-480a-ab11-77e91a3568b3,1337013854,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-7,f416bdb2-3848-480a-ab11-77e91a3568b3,1337013919,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp,6,1,1,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp
a0283520-52d1-43a8-bb82-c7b21a614db0-7,f416bdb2-3848-480a-ab11-77e91a3568b3,1337013919,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-10,f416bdb2-3848-480a-ab11-77e91a3568b3,1337013989,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp,7,1,1,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp
a0283520-52d1-43a8-bb82-c7b21a614db0-10,f416bdb2-3848-480a-ab11-77e91a3568b3,1337013989,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-11,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014059,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp,7,1,1,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp
a0283520-52d1-43a8-bb82-c7b21a614db0-11,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014059,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-12,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014119,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp,8,1,1,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp
a0283520-52d1-43a8-bb82-c7b21a614db0-12,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014119,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-14,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014189,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp,8,1,1,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp
a0283520-52d1-43a8-bb82-c7b21a614db0-14,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014189,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-16,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014254,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp,8,1,1,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp
a0283520-52d1-43a8-bb82-c7b21a614db0-16,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014254,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-17,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014319,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp,8,1,1,com.tomatointeractive.gpp.GiraffesPreschoolPlayground,com.tomatointeractive.gpp
a0283520-52d1-43a8-bb82-c7b21a614db0-17,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014319,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-19,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014389,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,1,1,com.android.gallery3d.app.Gallery,com.google.android.gallery3d
a0283520-52d1-43a8-bb82-c7b21a614db0-19,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014389,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-20,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014449,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
a0283520-52d1-43a8-bb82-c7b21a614db0-20,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014449,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-22,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014519,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
a0283520-52d1-43a8-bb82-c7b21a614db0-22,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014519,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-24,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014579,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
a0283520-52d1-43a8-bb82-c7b21a614db0-24,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014579,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-25,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014639,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
a0283520-52d1-43a8-bb82-c7b21a614db0-25,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014639,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-27,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014704,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
a0283520-52d1-43a8-bb82-c7b21a614db0-27,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014704,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-28,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014769,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
a0283520-52d1-43a8-bb82-c7b21a614db0-28,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014769,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-29,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014834,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
a0283520-52d1-43a8-bb82-c7b21a614db0-29,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014834,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-31,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014904,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
a0283520-52d1-43a8-bb82-c7b21a614db0-31,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014904,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-33,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014964,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
a0283520-52d1-43a8-bb82-c7b21a614db0-33,f416bdb2-3848-480a-ab11-77e91a3568b3,1337014964,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-34,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015029,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
a0283520-52d1-43a8-bb82-c7b21a614db0-34,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015029,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-35,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015094,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
a0283520-52d1-43a8-bb82-c7b21a614db0-35,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015094,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-38,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015159,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
a0283520-52d1-43a8-bb82-c7b21a614db0-38,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015159,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-39,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015219,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
a0283520-52d1-43a8-bb82-c7b21a614db0-39,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015219,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-40,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015284,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
a0283520-52d1-43a8-bb82-c7b21a614db0-40,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015284,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-41,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015344,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
a0283520-52d1-43a8-bb82-c7b21a614db0-41,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015344,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0283520-52d1-43a8-bb82-c7b21a614db0-43,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015404,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
a0283520-52d1-43a8-bb82-c7b21a614db0-43,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015404,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-2,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015469,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-2,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015469,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-4,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015534,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-4,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015534,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-5,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015599,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-5,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015599,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-6,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015659,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-6,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015659,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-7,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015719,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-7,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015719,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-9,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015784,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-9,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015784,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-11,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015854,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-11,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015854,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-12,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015914,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-12,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015914,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-13,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015979,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-13,f416bdb2-3848-480a-ab11-77e91a3568b3,1337015979,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-15,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016039,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-15,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016039,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-17,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016109,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-17,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016109,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-18,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016174,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-18,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016174,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-20,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016234,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-20,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016234,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-21,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016299,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-21,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016299,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-23,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016359,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-23,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016359,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-24,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016424,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-24,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016424,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-26,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016489,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-26,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016489,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-27,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016549,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-27,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016549,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-28,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016609,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-28,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016609,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9cc55b67-5cc1-44fa-b58f-072e21637ff4-30,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016679,com.android.gallery3d.app.Gallery,com.google.android.gallery3d,9,2,2,com.android.gallery3d.app.MovieActivity,com.google.android.gallery3d
9cc55b67-5cc1-44fa-b58f-072e21637ff4-30,f416bdb2-3848-480a-ab11-77e91a3568b3,1337016679,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
